Source,Target,Weight
maga,lbgt,4
maga,2018,4
maga,timetogrowup,4
maga,heart,4
maga,friends,4
maga,firsttimevoter,4
maga,hypocrisy,4
maga,americanelection,4
maga,christian,4
maga,triggering,4
maga,refugees,4
maga,ice,4
maga,2adefende,4
maga,staywoke,4
maga,thugs,4
maga,isis,4
maga,trumprally,4
maga,qcpolusa,4
maga,tantrum,4
maga,crooked,4
maga,message,4
maga,corruptclinto,4
maga,magamindset,4
maga,inauguration,4
maga,edgeof17,4
maga,destroymsm,4
maga,broken,4
maga,boom,4
maga,bigleaguetruth,4
maga,presiden,4
maga,markcuban,4
maga,gohome,4
maga,freennamdikanu,4
maga,judgejeanine,4
maga,alanjackson,4
maga,jud,4
maga,detox,4
maga,mydaughter,4
maga,election16,4
maga,trumpispotus,4
maga,dontletthedoorhityou,4
maga,phon,4
maga,amen,4
maga,supervet,4
maga,4moreafterthat,4
maga,racists,4
maga,morningjoe,4
maga,masstriggering,4
maga,yourefired,4
maga,haha,4
maga,4years,4
maga,hillaryprison,4
maga,zeropointzero,3
maga,l,3
maga,police,3
maga,45thpresidentoftheunitedstates,3
maga,freemilo,3
maga,thankobamainfourwords,3
maga,trumptoobama,3
maga,hate,3
maga,irony,3
maga,southpark,3
maga,hesmypresident,3
maga,bowebergdahl,3
maga,secession,3
maga,trumptrainhasleftthestation,3
maga,lovetrump,3
maga,mepolitics,3
maga,ctot,3
maga,karma,3
maga,cabinet,3
maga,trumplicans,3
maga,eatmorecrow,3
maga,johnkerrylorettalynch,3
maga,statesmen,3
maga,birddogging,3
maga,brightfuture,3
maga,lol,3
maga,twitch,3
maga,notmypresidents,3
maga,arrestsoros,3
maga,feelsgoodman,3
maga,obamalegacy,3
maga,makethisgoviral,3
maga,guncontrol,3
maga,grateful,3
maga,cubs,3
maga,cuck,3
maga,participationtrophy,3
maga,losangeles,3
maga,thedayafter,3
maga,antitrumpprotests,3
maga,djt,3
maga,iloveamerica,3
maga,presidentelectt,3
maga,relax,3
maga,blessed,3
maga,tantrums,3
maga,flotus,3
maga,government,3
maga,use,3
maga,utp,3
maga,brexit20,3
maga,veteransday,3
maga,whitegen,3
maga,bangbus,3
maga,missionaccomplished,3
maga,podestaemails31,3
maga,money,3
maga,southcarolina,3
maga,mark,3
maga,work,3
maga,trumpgirls,3
maga,mawa,3
maga,voice,3
maga,notmypreside,3
maga,beatit,3
maga,gohomenyc,3
maga,childtrafficking,3
maga,imtellingmykids,3
maga,cuban,3
maga,trump306,3
maga,rioting,3
maga,leaveamerica,3
maga,twitterwhiteout,3
maga,tantruming,3
maga,nevergraham,3
maga,lationsfortrump,3
maga,ladygaga,3
maga,prosecutefraudtyrannytreason,3
maga,goodriddance,3
maga,mandate,3
maga,youhavebeenhad,3
maga,islam,3
maga,fl4trump,3
maga,trumpispresident,3
maga,goodriddancetobadrubbish,3
maga,triumph,3
maga,thevoter,3
maga,hesyourpresident,3
maga,praisekek,3
maga,neve,3
maga,hillarysupporters,3
maga,nextyearin4words,3
maga,philly,3
maga,what,3
maga,lolitaexpress,3
maga,thinblueline,3
maga,huma,3
maga,enforceourlaws,3
maga,whi,3
maga,janetreno,3
maga,davidduke,3
maga,bs,3
maga,berniewasright,3
maga,leftliberalloonies,3
maga,usmc,3
maga,never,3
maga,katyperry,3
maga,ga,3
maga,antiamericans,3
maga,hb,3
maga,makeafrosgreatagain,3
maga,stopthehate,3
maga,le,3
maga,h1z1,3
maga,getout,3
maga,ny,3
maga,trumppenc,3
maga,viral,3
maga,sc,3
maga,tx,3
maga,libe,3
maga,wi,3
maga,amyshumer,3
maga,democratssofragile,3
maga,youthought,3
maga,loudobbs,3
maga,welsher,3
maga,bullseye,3
maga,cometogether,3
maga,stateofjefferson,3
maga,mlscc,3
maga,entitled,3
maga,banislam,3
maga,resolved,3
maga,byealsharpton,3
maga,ripamerica,3
maga,familyowned,3
maga,trumpprotestchicago,3
maga,russia,3
maga,familyfirst,3
maga,magaer,3
maga,hacked,3
maga,endmediabias,3
maga,gophandsoffme,3
maga,virginia,3
maga,istandwithisrael,3
maga,magadc,3
maga,wall,3
maga,gabfam,3
maga,nevertrumpfail,3
maga,podestathemolesta,3
maga,wewonfairandsquare,3
maga,youthfortrump,3
maga,electionprotest,3
maga,psu,3
maga,kotk,3
maga,corruptwashington,3
maga,noglobalism,3
maga,newday,3
maga,trumpocrats,3
maga,togetherwecan,3
maga,idiot,3
maga,hillbots,3
maga,intolerantleft,3
maga,hillarythefelon,3
maga,together,3
maga,electoralcollege,3
maga,TRUE,3
maga,grabherpussy,3
maga,immigrationreform,3
maga,handmade,3
maga,liveandlearn,3
maga,thetrumpening,3
maga,tribematters,3
maga,fact,3
maga,notpp,3
maga,clintonnewsnetwork,3
maga,takethetrashout,3
maga,blackandbritish,3
maga,tempertantrums,3
maga,liberalhypocrisy,3
maga,electionfraud,3
maga,freepepe,3
maga,youlose,3
maga,space,3
maga,wakeup,3
maga,trumpaffect,3
maga,hillarylost,3
maga,liberalism,3
maga,rainoffrogs,3
maga,quote,3
maga,nationalism,3
maga,specialreport,3
maga,lnyhb,3
maga,proudofyourboy,3
maga,irs,3
maga,thanksobamain4words,3
maga,yeswecan,3
maga,christians,3
maga,presidenttrumpelect,3
maga,globalism,3
maga,moveon,3
maga,notintimidated,3
maga,evilhillary,3
maga,all,3
maga,thenextfouryears,3
maga,respecttheresult,3
maga,trumpt,3
maga,yale,3
maga,deweydefeatstruman,3
maga,aus,3
maga,teamtrumppa,3
maga,worstpresidentever,3
maga,goingtowashington,3
maga,uselections,3
maga,stillnotwithher,3
maga,socialistadvantage,3
maga,onward,3
maga,drainth,3
maga,mannequinchallenge,3
maga,dems4trump,3
maga,flythew,3
maga,defundpp,3
maga,hillaryindictment,3
maga,busted,3
maga,melaniatrump,3
maga,hollywoodliberal,3
maga,justicenow,3
maga,proudboymagazine,3
maga,dinesh,3
maga,valeriejarrett,3
maga,standunited,3
maga,neverwithher,3
maga,repost,3
maga,illhelpyoupack,3
maga,millennialsfortrump,3
maga,drainthes,3
maga,onpoli,3
maga,democrat,3
maga,basementdwellers,3
maga,corrupt,3
maga,trumpelectedpresident,3
maga,bigots,3
maga,deportthemall,3
maga,allwedoiswin,3
maga,cal,3
maga,racism,3
maga,pepethefrog,3
maga,cbs,3
maga,neverrove,2
maga,poorsnowflake,2
maga,ivoted4trump,2
maga,2,2
maga,istandwithpresidenttrump,2
maga,nowwiii,2
maga,nationalsecurity,2
maga,n,2
maga,liberalprivilege,2
maga,s,2
maga,astroturf,2
maga,good,2
maga,rustbelt,2
maga,clintonmafia,2
maga,toocorrupt,2
maga,mysticmac,2
maga,trumpsterwarriors,2
maga,suckas,2
maga,triggeredliberals,2
maga,irandeal,2
maga,americanbeliefs,2
maga,republicanparty,2
maga,ronaldreagan,2
maga,reportillegals,2
maga,notmeus,2
maga,gunsense,2
maga,loves,2
maga,thanksgiving,2
maga,vanlife,2
maga,trumptrainrollin,2
maga,madman,2
maga,donnabrazile,2
maga,hillaryforprison2,2
maga,trumppasamonposte,2
maga,pizzagate,2
maga,preselecttrump,2
maga,lameduck,2
maga,donlemon,2
maga,cnnelection,2
maga,peaktrump,2
maga,fengshui,2
maga,prayfortrump,2
maga,biospace,2
maga,usawahl2016,2
maga,hillary2016,2
maga,tyt,2
maga,holidays,2
maga,nevertrumper,2
maga,hillaryloses,2
maga,tech,2
maga,thankshillary,2
maga,imwi,2
maga,trumptowerinchicago,2
maga,murica,2
maga,redstates,2
maga,iliterallyamgonnadieineedanambulance,2
maga,activeshooter,2
maga,seanhannity,2
maga,independenceday,2
maga,gmolabelling,2
maga,blackfriday,2
