Source,Target,Weight
imwithher,wiunion,6
imwithher,countryofkindness,6
imwithher,scary,6
imwithher,ifear,6
imwithher,wtf,6
imwithher,dontbeanidiot,6
imwithher,electionresult,6
imwithher,faithlesselector,6
imwithher,imwithstupid,6
imwithher,us,6
imwithher,protesting,6
imwithher,cometogether,6
imwithher,sexism,6
imwithher,champion,6
imwithher,unite,6
imwithher,werise,6
imwithher,diadelosmuertos,6
imwithher,demconvention,6
imwithher,nowthattrumpispresident,6
imwithher,latinoresearchcenter,6
imwithher,standtogether,6
imwithher,pussygrabsback,6
imwithher,staywoke,6
imwithher,andalsowithhim,6
imwithher,nevergiveup,6
imwithher,future,6
imwithher,sadday,6
imwithher,diversity,6
imwithher,va4hc,6
imwithher,usadecides,6
imwithher,imwithhillary,6
imwithher,wearewithher,6
imwithher,tlot,6
imwithher,girlboss,6
imwithher,streets,6
imwithher,nevermypresident,6
imwithher,periscope,6
imwithher,racist,6
imwithher,elect,5
imwithher,i,5
imwithher,n,5
imwithher,barackobama,5
imwithher,woman,5
imwithher,wewontgoback,5
imwithher,rogueone,5
imwithher,tech,5
imwithher,hillarysemails,5
imwithher,lol,5
imwithher,timetothrowafit,5
imwithher,movingtocanada,5
imwithher,dem,5
imwithher,hillaryismypresident,5
imwithher,thewalkingdead,5
imwithher,westcoastexit,5
imwithher,poetry,5
imwithher,government,5
imwithher,trumptheextremist,5
imwithher,wewillrise,5
imwithher,nowplaying,5
imwithher,believe,5
imwithher,thetwopartysystemisatooloftheplutocracytokeepusallinthedark,5
imwithher,comeyresign,5
imwithher,podestaemails30,5
imwithher,standwithhillary,5
imwithher,republican,5
imwithher,clintonkaine,5
imwithher,empire,5
imwithher,maga2016,5
imwithher,hillar,5
imwithher,shame,5
imwithher,riggedelection,5
imwithher,takenoprisoners,5
imwithher,naomiklein,5
imwithher,rockstar,5
imwithher,apps,5
imwithher,utaustin,5
imwithher,uselections2016,5
imwithher,americanlifepart2,5
imwithher,iwouldswitch,5
imwithher,madonnaismypresident,5
imwithher,fightingforhillary,5
imwithher,interview,5
imwithher,hillarys,5
imwithher,fb,5
imwithher,tears,5
imwithher,imagainstdemocracy,5
imwithher,loveforhillary,5
imwithher,regram,5
imwithher,proud,5
imwithher,hers,5
imwithher,makeamericahotagain,5
imwithher,imwithequality,5
imwithher,usher,5
imwithher,justsaying,5
imwithher,liberty,5
imwithher,itdidntgomyway,5
imwithher,notwithhim,5
imwithher,sanfrancisco,5
imwithher,togetherwerise,5
imwithher,uswahl2016,5
imwithher,thefutureisfeminist,5
imwithher,debatenight,5
imwithher,jamescomey,5
imwithher,saveamerica,5
imwithher,imwithherandyou,5
imwithher,hillbots,5
imwithher,mainstreammedia,5
imwithher,anonymous,5
imwithher,earlyvoters,5
imwithher,correcttherecord,5
imwithher,iamher,5
imwithher,lovetru,5
imwithher,shero,5
imwithher,yeswecan,5
imwithher,plannedparenthood,5
imwithher,minorities,5
imwithher,hillyeah,5
imwithher,obamacare,5
imwithher,notmyfirstlady,5
imwithher,art,5
imwithher,lovenormani,5
imwithher,protests,5
imwithher,fuckyoutrump,5
imwithher,snowflakes,5
imwithher,blacklives,5
